dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,10.795947,9.160347,8.025406,10.158741,3.256007,-162.800343,5.199222
0.020000,10.890006,8.980921,8.227991,10.099769,-2.948620,-310.231364,5.191429
0.020000,10.981938,8.802454,8.428745,9.975676,-6.204627,-162.800343,5.184882
0.020000,11.071658,8.625711,8.626956,9.845436,-6.512014,-15.369322,5.179545
0.020000,11.159367,8.450872,8.822563,9.715196,-6.512014,-0.000000,5.175355
0.020000,11.245280,8.278046,9.015564,9.584956,-6.512014,0.000000,5.172256
0.020000,11.329594,8.107336,9.205961,9.454715,-6.512014,0.000000,5.170195
0.020000,11.412491,7.938831,9.393753,9.324475,-6.512014,-0.000000,5.169124
0.020000,11.494139,7.772614,9.578940,9.194235,-6.512014,0.000000,5.169001
0.020000,11.574693,7.608763,9.761522,9.063995,-6.512014,-0.000000,5.169785
0.020000,11.654295,7.447346,9.941500,8.933754,-6.512014,0.000000,5.171440
0.020000,11.733076,7.288429,10.118872,8.803514,-6.512014,-0.000000,5.173935
0.020000,11.811153,7.132071,10.293640,8.673274,-6.512014,0.000000,5.177237
0.020000,11.888634,6.978329,10.465803,8.543033,-6.512014,0.000000,5.181319
0.020000,11.965618,6.827254,10.635362,8.412793,-6.512014,-0.000000,5.186154
0.020000,12.042192,6.678897,10.802315,8.282553,-6.512014,0.000000,5.191719
0.020000,12.118434,6.533304,10.966664,8.152313,-6.512014,-0.000000,5.197988
0.020000,12.194414,6.390516,11.128408,8.022072,-6.512014,0.000000,5.204940
0.020000,12.270191,6.250577,11.287547,7.891832,-6.512014,-0.000000,5.212552
0.020000,12.345816,6.113524,11.444081,7.761592,-6.512014,0.000000,5.220803
0.020000,12.421335,5.979393,11.598010,7.631352,-6.512014,0.000000,5.229670
0.020000,12.496781,5.848218,11.749335,7.501111,-6.512014,-0.000000,5.239133
0.020000,12.572182,5.720030,11.898055,7.370871,-6.512014,0.000000,5.249170
0.020000,12.647556,5.594858,12.044170,7.240631,-6.512014,0.000000,5.259756
0.020000,12.722917,5.472728,12.187680,7.110390,-6.512014,0.000000,5.270869
0.020000,12.798268,5.353663,12.328585,6.980150,-6.512014,0.000000,5.282485
0.020000,12.873606,5.237685,12.466886,6.849910,-6.512014,-0.000000,5.294576
0.020000,12.948921,5.124810,12.602582,6.719670,-6.512014,0.000000,5.307118
0.020000,13.024196,5.015053,12.735673,6.589429,-6.512014,-0.000000,5.320081
0.020000,13.099407,4.908425,12.866159,6.459189,-6.512014,0.000000,5.333435
0.020000,13.174525,4.804932,12.994040,6.328949,-6.512014,0.000000,5.347151
